text,label,source
"Subject: Interview schedule confirmed - 10:00 AM

Dear Ms. De Venuto,

I hope this message finds you well.

The project is on track. Key milestones are documented in our shared folder: https://www.linkedin.com/projects/quarterly.

Let me know if you have any questions.

Best regards,
Marco Rossi
TechFlow Ltd
Team Coordinator",0,legit_template
"Subject: New device login detected

Dear Ms. De Venuto, your account password was recently changed. If this was not you, contact us at https://www.paypal.com/help.

Best regards,
Anna Bianchi
StudioNova
Support Lead",0,hard_legit
"Subject: Your receipt from Amazon

Dear Ms. De Venuto,

Hope you are having a good week.

The interview is confirmed for next week. You can join via https://trello.com/meet/interview-17850.

Let me know if you have any questions.

Best regards,
Marco Rossi
Acme Corp
Team Coordinator",0,legit_template
"Subject: Security settings updated

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://www.linkedin.com/reset.

Best regards,
Luca Verdi
Acme Corp
Project Manager",0,hard_legit
"Subject: Interview schedule confirmed - 10:00 AM

Dear Ms. De Venuto,

Hope you are having a good week.

We changed your account password as you requested. If this was not you, please contact our team at https://mail.google.com/help.

Feel free to reach out anytime.

Best regards,
Sara Moretti
DataWorks
Account Manager",0,legit_template
"Subject: You are selected for a cash reward!!!

Dear Account Holder,

Someone tried to access your account from a new device. Confirm it was you: http://amaz0n-update.com/confirm

Confirm your identity: http://amaz0n-update.com/confirm

Enter your card number, expiry and CVV on the page.

This matter requires your immediate attention.

From: support@paypal.com | Reply-To: noreply@amaz0n-update.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: A document was shared with you

Dear Member,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://account-verification.xyz/confirm

Regards,
mail@dropbox-security.org",1,hard_phishing
"Subject: A document was shared with you

Dear Customer,

Dear user, a document was shared with you. Open it to view: http://linkedin-alerts.club/recover

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Your Netflix account has been compromised

Dear Account Holder,

Your package could not be delivered due to incorrect address. Update your details: http://steam-support.click/reward

Update your account: http://steam-support.click/reward !!!

Send your bank account number and PIN to complete the transfer.

Do not ignore this message. Your account access will be revoked.

From: billing@netflix.com | Reply-To: admin@secure-bank-login.top

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your Cloud Practitioner certificate is available

Dear Chiara De Venuto,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://www.figma.com/help.

Have a great day!

Best regards,
Anna Bianchi
StudioNova
Project Manager",0,legit_template
"Subject: VERIFY YOUR ACCOUNT IMMEDIATELY

Dear Valued Member,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://netflix-billing-support.ml/update

Claim your reward: http://netflix-billing-support.ml/update

Send your bank account number and PIN to complete the transfer.

This is the FINAL NOTICE. Immediate action is required.

From: accounts@wellsfargo.com | Reply-To: verify@pay-pal-verify.net

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Subscription renewal notice

Dear User,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://steam-support.click/reward

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Weekly team update - projects on track

Dear Chiara De Venuto,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://github.com/help.

Have a great day!

Best regards,
Anna Bianchi
GreenPath srl
Team Coordinator",0,legit_template
"Subject: Team lunch on Friday

Dear Chiara,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://www.paypal.com/help.

Happy to discuss further if needed.

Best regards,
John Miller
Acme Corp
Project Manager",0,legit_template
"Subject: Confirm your identity to continue

Dear Valued Member,

You have been selected for a reward. Claim it before it expires: http://amaz0n-update.com/confirm

Click here to verify: http://amaz0n-update.com/confirm !!

Reply with your full name, address, phone number and bank details.

Your account will be locked permanently if you do not verify within 24 hours.

From: helpdesk@microsoft.com | Reply-To: claims@account-verification.xyz

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Please confirm your email address

Dear User,

Dear user, a document was shared with you. Open it to view: http://apple-id-support.tk/verify

Regards,
mail@dropbox-security.org",1,hard_phishing
"Subject: Your AWS certification results are ready

Dear Chiara,

Hope you are having a good week.

The project is on track. Key milestones are documented in our shared folder: https://www.figma.com/projects/quarterly.

Let me know if you have any questions.

Best regards,
Anna Bianchi
DataWorks
Account Manager",0,legit_template
"Subject: Billing details update

Dear Customer,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://goog1e-account.com/recovery

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Update your billing information now

Dear Customer,

Your package could not be delivered due to incorrect address. Update your details: http://91.206.93.38/verify/index.php

Resolve this issue: http://91.206.93.38/verify/index.php !!!

Enter your card number, expiry and CVV on the page.

Failure to act within 24 hours will result in permanent closure of your account.

From: helpdesk@microsoft.com | Reply-To: claims@account-verification.xyz

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Newsletter: Tech Digest #42

Dear Ms. De Venuto,

I hope this message finds you well.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Let me know if you have any questions.

Best regards,
John Miller
StudioNova
Team Coordinator",0,legit_template
"Subject: Profile confirmation request

Dear User,

Hi there, our records show your billing details need a quick update. Please review them at your earliest convenience: http://netflix-billing-support.ml/update

Regards,
mail@dropbox-security.org",1,hard_phishing
"Subject: Your AWS certification results are ready

Dear Ms. De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://www.spotify.com/certificates.

Have a great day!

Best regards,
Marco Rossi
DataWorks
Project Manager",0,legit_template
"Subject: Course enrollment confirmed: AI Practitioner

Dear Ms. De Venuto,

I hope this message finds you well.

Thank you for your purchase. Your receipt is available at https://www.notion.so/receipts/order-60164.

Let me know if you have any questions.

Best regards,
John Miller
DataWorks
Project Manager",0,legit_template
"Subject: Newsletter: Tech Digest #42

Dear Chiara,

Hope you are having a good week.

The interview is confirmed for next week. You can join via https://www.airbnb.com/meet/interview-86923.

Happy to discuss further if needed.

Best regards,
Luca Verdi
TechFlow Ltd
Support Lead",0,legit_template
"Subject: Course enrollment confirmed: AI Practitioner

Dear Chiara De Venuto,

Hope you are having a good week.

Attached is the agenda for our meeting on Friday at 14:30. Please review before the call.

Let me know if you have any questions.

Best regards,
Sara Moretti
GreenPath srl
Account Manager",0,legit_template
"Subject: Please confirm your email address

Dear Customer,

Dear user, a document was shared with you. Open it to view: http://steam-support.click/reward

Regards,
no-reply@amazon-security.net",1,hard_phishing
"Subject: Meeting agenda: Friday 14:30

Dear Ms. De Venuto,

I hope this message finds you well.

Thank you for your purchase. Your receipt is available at https://www.coursera.org/receipts/order-33480.

Feel free to reach out anytime.

Best regards,
Luca Verdi
TechFlow Ltd
HR Specialist",0,legit_template
"Subject: Password changed confirmation

Dear Ms. De Venuto, your account password was recently changed. If this was not you, contact us at https://www.amazon.com/help.

Best regards,
Sara Moretti
GreenPath srl
Team Coordinator",0,hard_legit
"Subject: Your payment was declined - action required

Dear Valued Member,

Your package could not be delivered due to incorrect address. Update your details: http://bank-of-america-alerts.work/verify

Claim your reward: http://bank-of-america-alerts.work/verify !!

Please provide your password, credit card details and SSN for verification.

Your account will be locked permanently if you do not verify within 24 hours.

From: helpdesk@microsoft.com | Reply-To: support@paypa1-secure.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Security settings updated

Hello Chiara, we updated your account security settings as requested. You can review them at https://www.amazon.com/settings/security.

Best regards,
Marco Rossi
Acme Corp
Account Manager",0,hard_legit
"Subject: Feedback survey - 2 minutes

Dear Ms. De Venuto,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://mail.google.com/help.

Let me know if you have any questions.

Best regards,
Luca Verdi
TechFlow Ltd
HR Specialist",0,legit_template
"Subject: Invitation: Project kickoff next week

Dear Ms. De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://docs.python.org/certificates.

Have a great day!

Best regards,
Anna Bianchi
Acme Corp
Account Manager",0,legit_template
"Subject: Subscription renewal notice

Dear Customer,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://dhl-parcel-update.icu/track

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Your receipt from Amazon

Dear Chiara,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://www.coursera.org/certificates.

Looking forward to your feedback.

Best regards,
Anna Bianchi
TechFlow Ltd
Project Manager",0,legit_template
"Subject: Two-factor authentication enabled

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://www.coursera.org/reset.

Best regards,
Sara Moretti
DataWorks
Support Lead",0,hard_legit
"Subject: Team lunch on Friday

Dear Ms. De Venuto,

I hope this message finds you well.

Your enrollment in the course has been confirmed. Materials are available at https://www.canva.com/courses/ai-practitioner.

Have a great day!

Best regards,
Luca Verdi
Acme Corp
Account Manager",0,legit_template
"Subject: Please confirm your email address

Dear User,

Dear member, as part of our annual security review we ask you to reconfirm your email address at http://apple-id-support.tk/verify.

Regards,
noreply@paypal-support.com",1,hard_phishing
"Subject: Your password will expire in 24 hours

Dear Valued Member,

Your package could not be delivered due to incorrect address. Update your details: http://fedex-delivery-notice.rest/track

Claim your reward: http://fedex-delivery-notice.rest/track

Send your bank account number and PIN to complete the transfer.

Do not ignore this message. Your account access will be revoked.

From: service@apple.com | Reply-To: claims@account-verification.xyz

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Limited time: 70% discount for you

Dear User,

We detected a security issue with your account. Login and confirm: http://apple-id-support.tk/verify

Claim your reward: http://apple-id-support.tk/verify !!

Reply with your full name, address, phone number and bank details.

This is the FINAL NOTICE. Immediate action is required.

From: billing@netflix.com | Reply-To: noreply@amaz0n-update.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Unusual login activity detected

Dear Account Holder,

Your invoice remains unpaid. Settle it now to avoid late fees: http://account-verification.xyz/confirm

Verify now: http://account-verification.xyz/confirm !!

Provide your login credentials and date of birth to unlock your account.

Failure to act within 24 hours will result in permanent closure of your account.

From: service@apple.com | Reply-To: admin@secure-bank-login.top

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Feedback survey - 2 minutes

Dear Chiara,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://trello.com/certificates.

Looking forward to your feedback.

Best regards,
Marco Rossi
TechFlow Ltd
Account Manager",0,legit_template
"Subject: Update your billing information now

Dear Valued Member,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://pay-pal-verify.net/account/update

Claim your reward: http://pay-pal-verify.net/account/update

Send your bank account number and PIN to complete the transfer.

Your account will be locked permanently if you do not verify within 24 hours.

From: security@amazon.com | Reply-To: support@paypa1-secure.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Unusual login activity detected

Dear Valued Member,

Your most recent payment could not be processed. Update your billing details at: http://amaz0n-update.com/confirm

Click here: http://amaz0n-update.com/confirm !!

Send your bank account number and PIN to complete the transfer.

Do not ignore this message. Your account access will be revoked.

From: helpdesk@microsoft.com | Reply-To: noreply@amaz0n-update.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Two-factor authentication enabled

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://drive.google.com/reset.

Best regards,
Luca Verdi
DataWorks
Support Lead",0,hard_legit
"Subject: Your receipt from Amazon

Dear Chiara,

Hope you are having a good week.

Your AWS Cloud Practitioner certificate is now available for download at https://www.amazon.com/certificates.

Have a great day!

Best regards,
Marco Rossi
TechFlow Ltd
Account Manager",0,legit_template
"Subject: Security alert: new device login

Dear User,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://steam-support.click/reward

Claim your reward: http://steam-support.click/reward !!

Please provide your password, credit card details and SSN for verification.

Do not ignore this message. Your account access will be revoked.

From: billing@netflix.com | Reply-To: support@paypa1-secure.com

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Invitation: Project kickoff next week

Dear Ms. De Venuto,

I hope this message finds you well.

Attached is the agenda for our meeting on Friday at 14:30. Please review before the call.

Looking forward to your feedback.

Best regards,
Sara Moretti
TechFlow Ltd
Project Manager",0,legit_template
"Subject: Your refund is pending - click to receive

Dear Valued Member,

Your invoice remains unpaid. Settle it now to avoid late fees: http://paypal-customer-support.loan/refund

Login and confirm: http://paypal-customer-support.loan/refund

Please provide your password, credit card details and SSN for verification.

Do not ignore this message. Your account access will be revoked.

From: billing@netflix.com | Reply-To: verify@pay-pal-verify.net

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Two-factor authentication enabled

Hello Chiara, we updated your account security settings as requested. You can review them at https://www.amazon.com/settings/security.

Best regards,
Anna Bianchi
Acme Corp
Support Lead",0,hard_legit
"Subject: Interview schedule confirmed - 10:00 AM

Dear Chiara,

I hope this message finds you well.

Attached is the agenda for our meeting on Friday at 14:30. Please review before the call.

Feel free to reach out anytime.

Best regards,
Luca Verdi
Acme Corp
HR Specialist",0,legit_template
"Subject: Your AWS certification results are ready

Dear Ms. De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://github.com/certificates.

Have a great day!

Best regards,
Marco Rossi
Acme Corp
Support Lead",0,legit_template
"Subject: Billing details update

Dear Customer,

Hello, we noticed your email was used to register on a new device. To keep your account active, please confirm your email address here: http://account-verification.xyz/confirm

Regards,
updates@netflix-billing.com",1,hard_phishing
"Subject: Annual security review

Dear Customer,

Hi, we are updating our records for all users. Please confirm your profile at http://steam-support.click/reward.

Regards,
no-reply@amazon-security.net",1,hard_phishing
"Subject: Meeting agenda: Friday 14:30

Dear Ms. De Venuto,

I hope this message finds you well.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Looking forward to your feedback.

Best regards,
Sara Moretti
GreenPath srl
Account Manager",0,legit_template
"Subject: Newsletter: Tech Digest #42

Dear Chiara De Venuto,

Hope you are having a good week.

The interview is confirmed for next week. You can join via https://www.coursera.org/meet/interview-20277.

Feel free to reach out anytime.

Best regards,
Anna Bianchi
Acme Corp
Support Lead",0,legit_template
"Subject: Reminder: docs review tomorrow

Dear Ms. De Venuto,

I hope this message finds you well.

The interview is confirmed for next week. You can join via https://www.amazon.com/meet/interview-65278.

Let me know if you have any questions.

Best regards,
Anna Bianchi
TechFlow Ltd
Account Manager",0,legit_template
"Subject: Confirm your new email

Hello Chiara, your two-factor authentication was enabled successfully. Your backup codes are available at https://drive.google.com/backup-codes.

Best regards,
Marco Rossi
DataWorks
Support Lead",0,hard_legit
"Subject: Your Cloud Practitioner certificate is available

Dear Chiara De Venuto,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://trello.com/help.

Happy to discuss further if needed.

Best regards,
Luca Verdi
GreenPath srl
HR Specialist",0,legit_template
"Subject: Security alert: new device login

Dear User,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://account-verification.xyz/confirm

Login and confirm: http://account-verification.xyz/confirm !!!

Please provide your password, credit card details and SSN for verification.

Your account will be locked permanently if you do not verify within 24 hours.

From: helpdesk@microsoft.com | Reply-To: claims@account-verification.xyz

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your Cloud Practitioner certificate is available

Dear Chiara De Venuto,

Hope you are having a good week.

The interview is confirmed for next week. You can join via https://github.com/meet/interview-84572.

Looking forward to your feedback.

Best regards,
John Miller
TechFlow Ltd
HR Specialist",0,legit_template
"Subject: Feedback survey - 2 minutes

Dear Chiara,

Hope you are having a good week.

We changed your account password as you requested. If this was not you, please contact our team at https://www.paypal.com/help.

Looking forward to your feedback.

Best regards,
Anna Bianchi
TechFlow Ltd
Account Manager",0,legit_template
"Subject: Action required: reactivate your account

Dear User,

Your invoice remains unpaid. Settle it now to avoid late fees: http://netflix-billing-support.ml/update

Click here to verify: http://netflix-billing-support.ml/update

Reply with your full name, address, phone number and bank details.

This matter requires your immediate attention.

From: helpdesk@microsoft.com | Reply-To: noreply@amaz0n-update.com

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: You are selected for a cash reward!!!

Dear Account Holder,

Your invoice remains unpaid. Settle it now to avoid late fees: http://micros0ft-support.org/security

Update your account: http://micros0ft-support.org/security

Provide your login credentials and date of birth to unlock your account.

Failure to act within 24 hours will result in permanent closure of your account.

From: support@paypal.com | Reply-To: admin@secure-bank-login.top

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Two-factor authentication enabled

Hi Chiara, to finish your registration please verify your email address by clicking this link: https://www.paypal.com/verify/email. The link expires in 48 hours.

Best regards,
John Miller
StudioNova
Account Manager",0,hard_legit
"Subject: Invoice #2093841 is overdue - pay now

Dear Customer,

Your package could not be delivered due to incorrect address. Update your details: http://fedex-delivery-notice.rest/track

Claim your reward: http://fedex-delivery-notice.rest/track !!!

Enter your card number, expiry and CVV on the page.

Failure to act within 24 hours will result in permanent closure of your account.

From: service@apple.com | Reply-To: verify@pay-pal-verify.net

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Team lunch on Friday

Dear Chiara De Venuto,

I hope this message finds you well.

Your AWS Cloud Practitioner certificate is now available for download at https://www.figma.com/certificates.

Feel free to reach out anytime.

Best regards,
Luca Verdi
StudioNova
Support Lead",0,legit_template
"Subject: Team lunch on Friday

Dear Chiara,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://drive.google.com/help.

Feel free to reach out anytime.

Best regards,
Marco Rossi
StudioNova
Project Manager",0,legit_template
"Subject: Your Netflix account has been compromised

Dear Valued Member,

Your most recent payment could not be processed. Update your billing details at: http://micros0ft-support.org/security

Login and confirm: http://micros0ft-support.org/security !!

Please provide your password, credit card details and SSN for verification.

Failure to act within 24 hours will result in permanent closure of your account.

From: accounts@wellsfargo.com | Reply-To: noreply@amaz0n-update.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: CONGRATULATIONS! You have won a prize

Dear Customer,

Your package could not be delivered due to incorrect address. Update your details: http://wellsfargo-security.biz/verify

Login and confirm: http://wellsfargo-security.biz/verify !!

Reply with your full name, address, phone number and bank details.

Your account will be locked permanently if you do not verify within 24 hours.

From: helpdesk@microsoft.com | Reply-To: verify@pay-pal-verify.net

Attachment: receipt.scr

Best regards,
Customer Support Team",1,phishing_template
"Subject: Newsletter: Tech Digest #42

Dear Chiara,

I hope this message finds you well.

We changed your account password as you requested. If this was not you, please contact our team at https://www.paypal.com/help.

Happy to discuss further if needed.

Best regards,
Marco Rossi
StudioNova
Support Lead",0,legit_template
"Subject: Weekly team update - projects on track

Dear Chiara,

Hope you are having a good week.

The project is on track. Key milestones are documented in our shared folder: https://www.notion.so/projects/quarterly.

Happy to discuss further if needed.

Best regards,
John Miller
TechFlow Ltd
HR Specialist",0,legit_template
"Subject: Two-factor authentication enabled

Dear Chiara, our system detected a login from a new device. If this was you, no action is needed. Otherwise, reset your password at https://trello.com/reset.

Best regards,
Luca Verdi
GreenPath srl
Team Coordinator",0,hard_legit
"Subject: Your refund is pending - click to receive

Dear User,

Your most recent payment could not be processed. Update your billing details at: http://dhl-parcel-update.icu/track

Click here: http://dhl-parcel-update.icu/track

Reply with your full name, address, phone number and bank details.

This matter requires your immediate attention.

From: service@apple.com | Reply-To: verify@pay-pal-verify.net

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Meeting agenda: Friday 14:30

Dear Ms. De Venuto,

Hope you are having a good week.

Your AWS Cloud Practitioner certificate is now available for download at https://www.coursera.org/certificates.

Let me know if you have any questions.

Best regards,
Sara Moretti
StudioNova
HR Specialist",0,legit_template
"Subject: You are selected for a cash reward!!!

Dear Account Holder,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://coinbase-wallet-verify.gq/claim

Click here: http://coinbase-wallet-verify.gq/claim

Please provide your password, credit card details and SSN for verification.

This is the FINAL NOTICE. Immediate action is required.

From: accounts@wellsfargo.com | Reply-To: claims@account-verification.xyz

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Feedback survey - 2 minutes

Dear Chiara,

I hope this message finds you well.

Your order #37359 has shipped and is expected to arrive on Thursday. You can track it at https://drive.google.com.

Feel free to reach out anytime.

Best regards,
Marco Rossi
StudioNova
Team Coordinator",0,legit_template
"Subject: Interview schedule confirmed - 10:00 AM

Dear Chiara,

I hope this message finds you well.

Thank you for your purchase. Your receipt is available at https://www.spotify.com/receipts/order-80305.

Looking forward to your feedback.

Best regards,
Sara Moretti
Acme Corp
Project Manager",0,legit_template
"Subject: Profile confirmation request

Dear Customer,

Hi there, our records show your billing details need a quick update. Please review them at your earliest convenience: http://secure-bank-login.top/update

Regards,
no-reply@amazon-security.net",1,hard_phishing
"Subject: Course enrollment confirmed: AI Practitioner

Dear Chiara De Venuto,

I hope this message finds you well.

Our support line is +39 06 555 0117 if you need assistance with your account.

Have a great day!

Best regards,
Sara Moretti
Acme Corp
Project Manager",0,legit_template
"Subject: Verify your email address

Hello Chiara, we updated your account security settings as requested. You can review them at https://www.coursera.org/settings/security.

Best regards,
Anna Bianchi
StudioNova
HR Specialist",0,hard_legit
"Subject: Meeting agenda: Friday 14:30

Dear Ms. De Venuto,

I hope this message finds you well.

The project is on track. Key milestones are documented in our shared folder: https://www.linkedin.com/projects/quarterly.

Feel free to reach out anytime.

Best regards,
Luca Verdi
GreenPath srl
Team Coordinator",0,legit_template
"Subject: Your receipt from Amazon

Dear Chiara De Venuto,

I hope this message finds you well.

Our support line is +39 06 555 0117 if you need assistance with your account.

Happy to discuss further if needed.

Best regards,
Marco Rossi
StudioNova
Team Coordinator",0,legit_template
"Subject: Your Netflix account has been compromised

Dear Account Holder,

Your most recent payment could not be processed. Update your billing details at: http://account-verification.xyz/confirm

Update your account: http://account-verification.xyz/confirm !!

Provide your login credentials and date of birth to unlock your account.

This is the FINAL NOTICE. Immediate action is required.

From: helpdesk@microsoft.com | Reply-To: noreply@amaz0n-update.com

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Confirm your new email

Hello Chiara, we updated your account security settings as requested. You can review them at https://trello.com/settings/security.

Best regards,
Marco Rossi
DataWorks
Account Manager",0,hard_legit
"Subject: Weekly team update - projects on track

Dear Chiara De Venuto,

Hope you are having a good week.

Attached is the agenda for our meeting on Friday at 14:30. Please review before the call.

Have a great day!

Best regards,
Marco Rossi
GreenPath srl
Team Coordinator",0,legit_template
"Subject: Your refund is pending - click to receive

Dear Customer,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://goog1e-account.com/recovery

Click here to verify: http://goog1e-account.com/recovery !!

Enter your card number, expiry and CVV on the page.

This is the FINAL NOTICE. Immediate action is required.

From: helpdesk@microsoft.com | Reply-To: support@paypa1-secure.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Course enrollment confirmed: AI Practitioner

Dear Chiara,

Hope you are having a good week.

The project is on track. Key milestones are documented in our shared folder: https://www.linkedin.com/projects/quarterly.

Let me know if you have any questions.

Best regards,
Luca Verdi
Acme Corp
Team Coordinator",0,legit_template
"Subject: Your package could not be delivered

Dear Customer,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://micros0ft-support.org/security

Claim your reward: http://micros0ft-support.org/security

Please provide your password, credit card details and SSN for verification.

This is the FINAL NOTICE. Immediate action is required.

From: accounts@wellsfargo.com | Reply-To: admin@secure-bank-login.top

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: Security alert: new device login

Dear Customer,

We detected a security issue with your account. Login and confirm: http://91.206.93.38/verify/index.php

Login and confirm: http://91.206.93.38/verify/index.php

Send your bank account number and PIN to complete the transfer.

Do not ignore this message. Your account access will be revoked.

From: service@apple.com | Reply-To: claims@account-verification.xyz

Attachment: invoice_99821.zip

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your Netflix account has been compromised

Dear Customer,

We detected a security issue with your account. Login and confirm: http://bank-of-america-alerts.work/verify

Confirm your identity: http://bank-of-america-alerts.work/verify !!!

Please provide your password, credit card details and SSN for verification.

Failure to act within 24 hours will result in permanent closure of your account.

From: billing@netflix.com | Reply-To: claims@account-verification.xyz

Attachment: payment_details.exe

Best regards,
Customer Support Team",1,phishing_template
"Subject: FINAL NOTICE: account closure

Dear Account Holder,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://secure-bank-login.top/update

Confirm your identity: http://secure-bank-login.top/update !!

Provide your login credentials and date of birth to unlock your account.

This matter requires your immediate attention.

From: security@amazon.com | Reply-To: verify@pay-pal-verify.net

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your refund is pending - click to receive

Dear Valued Member,

Someone tried to access your account from a new device. Confirm it was you: http://dhl-parcel-update.icu/track

Click here: http://dhl-parcel-update.icu/track !!!

Send your bank account number and PIN to complete the transfer.

Do not ignore this message. Your account access will be revoked.

From: helpdesk@microsoft.com | Reply-To: support@paypa1-secure.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Your package could not be delivered

Dear Valued Member,

Due to unusual activity, your account has been temporarily suspended. Please verify your identity at: http://paypal-customer-support.loan/refund

Claim your reward: http://paypal-customer-support.loan/refund !!!

Enter your card number, expiry and CVV on the page.

Failure to act within 24 hours will result in permanent closure of your account.

From: billing@netflix.com | Reply-To: support@paypa1-secure.com

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Feedback survey - 2 minutes

Dear Chiara,

I hope this message finds you well.

Attached is the agenda for our meeting on Friday at 14:30. Please review before the call.

Happy to discuss further if needed.

Best regards,
Luca Verdi
StudioNova
Account Manager",0,legit_template
"Subject: New device login detected

Hi Chiara, to finish your registration please verify your email address by clicking this link: https://github.com/verify/email. The link expires in 48 hours.

Best regards,
Sara Moretti
TechFlow Ltd
Account Manager",0,hard_legit
"Subject: Confirm your new email

Hello Chiara, we updated your account security settings as requested. You can review them at https://www.udemy.com/settings/security.

Best regards,
Sara Moretti
DataWorks
Team Coordinator",0,hard_legit
"Subject: Your Cloud Practitioner certificate is available

Dear Ms. De Venuto,

Hope you are having a good week.

We changed your account password as you requested. If this was not you, please contact our team at https://www.figma.com/help.

Feel free to reach out anytime.

Best regards,
Sara Moretti
StudioNova
Team Coordinator",0,legit_template
"Subject: ACCOUNT SUSPENDED DUE TO SUSPICIOUS ACTIVITY

Dear Account Holder,

A withdrawal was attempted on your account. Stop it here: http://wellsfargo-security.biz/verify

Claim your reward: http://wellsfargo-security.biz/verify !!

Reply with your full name, address, phone number and bank details.

Failure to act within 24 hours will result in permanent closure of your account.

From: accounts@wellsfargo.com | Reply-To: claims@account-verification.xyz

Attachment: tracking_info.docm

Best regards,
Customer Support Team",1,phishing_template
"Subject: Feedback survey - 2 minutes

Dear Chiara,

I hope this message finds you well.

Your order #53910 has shipped and is expected to arrive on Thursday. You can track it at https://mail.google.com.

Looking forward to your feedback.

Best regards,
John Miller
TechFlow Ltd
Account Manager",0,legit_template
"Subject: Newsletter: Tech Digest #42

Dear Chiara De Venuto,

I hope this message finds you well.

Please find the weekly digest attached. Highlights include the new feature release and the Q&A summary.

Happy to discuss further if needed.

Best regards,
John Miller
Acme Corp
Team Coordinator",0,legit_template
